sys_updated_at,name,source,source_url,standard_province,standard_prefecture,standard_county,address,x,y,confirmed
2020-02-05 15:41:10.667577+08,人和镇人和商业街,广州市卫健委,http://wjw.gz.gov.cn/ztzl/xxfyyqfk/yqtb/content/post_5649287.html,广东省,广州市,白云区,广东省广州白云区人和镇人和商业街,113.295888,23.342074,-1
2020-02-05 15:33:20.208581+08,大岑工业区,腾讯看点,https://ncov.html5.qq.com/community,广东省,中山市,,广东省中山市黄圃镇大岑工业区,113.342104,22.746897,1
2020-02-05 15:45:41.286049+08,星河丹堤,南方都市报,https://mp.weixin.qq.com/s/KkYpkD4oV997_ZPNRa0vHg,广东省,深圳市,龙华区,广东省深圳龙华区星河丹堤,114.061639,22.594034,-1
2020-02-05 15:43:08.238475+08,淘金东路御龙庭,广州市卫健委,http://wjw.gz.gov.cn/ztzl/xxfyyqfk/yqtb/content/post_5649287.html,广东省,广州市,越秀区,广东省广州越秀区淘金东路御龙庭,113.295881,23.142157,-1
2020-02-05 15:50:54.151081+08,东城街道九龙湾小区,肇庆市疫情防控指挥部办公室,https://mp.weixin.qq.com/s/yIJAOf773M36hP6YgMDz7Q,广东省,肇庆市,四会市,广东省肇庆四会市东城街道九龙湾小区,112.714562,23.320626,-1
2020-02-05 14:57:54.342136+08,殿前五组,腾讯看点,https://ncov.html5.qq.com/community,福建省,厦门市,湖里区,福建省厦门市湖里区殿前街道殿前五组,118.118514,24.523908,1
2020-02-05 15:44:04.54206+08,西乡我们家公寓（海湾家2号楼）,南方都市报,https://mp.weixin.qq.com/s/KkYpkD4oV997_ZPNRa0vHg,广东省,深圳市,宝安区,广东省深圳宝安区西乡我们家公寓（海湾家2号楼）,113.859534,22.579025,-1
2020-02-05 15:08:09.808047+08,富春园小区A区,腾讯看点,https://ncov.html5.qq.com/community,河南省,新乡市,红旗区,河南省新乡市红旗区振中街250号富春园小区A区,113.896187,35.277109,1
2020-02-05 15:40:44.920153+08,钟村街晋富路,广州卫健委,http://wjw.gz.gov.cn/ztzl/xxfyyqfk/yqtb/content/post_5649287.html,广东省,广州市,番禺区,广东省广州番禺区钟村街晋富路,113.320878,22.963921,-1
2020-02-05 15:51:21.579104+08,庵埠镇老土鱼粥店,潮州发布,https://mp.weixin.qq.com/s/qfgTktPEryCYGlVfiOOSxg,广东省,潮州市,潮安区,广东省潮州潮安区庵埠镇老土鱼粥店,116.671492,23.476323,-1
2020-02-05 14:59:22.347622+08,复兴镇,腾讯看点,https://ncov.html5.qq.com/community,湖南省,常德市,澧县,湖南省常德市澧县复兴镇,111.847972,29.831658,1
2020-02-05 15:51:09.757954+08,黄槐镇西二村,健康梅州,https://mp.weixin.qq.com/s/3yMfjhjDS8rgi4OI4o7MoA,广东省,梅州市,兴宁市,广东省梅州兴宁市黄槐镇西二村,115.76795,24.446239,-1
2020-02-05 15:44:28.707932+08,南山街道学府花园,南方都市报,https://mp.weixin.qq.com/s/KkYpkD4oV997_ZPNRa0vHg,广东省,深圳市,南山区,广东省深圳南山区南山街道学府花园,113.92623,22.525931,-1
2020-02-05 14:56:43.478221+08,内厝村,腾讯看点,https://ncov.html5.qq.com/community,福建省,泉州市,南安市,福建省泉州市南安市官桥镇内厝村,118.283029,25.033212,-1
2020-02-05 15:13:45.686787+08,翠湖天地,腾讯看点,https://ncov.html5.qq.com/community,江西省,新余市,渝水区,江西省新余市翠湖天地,114.906199,27.810458,1
2020-02-05 15:39:54.107525+08,大石板社区秧草塘村,腾讯看点,https://ncov.html5.qq.com/community,云南省,玉溪市,华宁县,云南省玉溪市红塔区北城街道大石板社区秧草塘村,102.937584,24.411515,2
2020-02-05 15:09:45.44543+08,龙潭镇,腾讯看点,https://ncov.html5.qq.com/community,河南省,南阳市,唐河县,河南省南阳市唐河县龙潭镇,112.650929,32.429035,3
2020-02-05 15:52:25.548796+08,青塘集贸市场,清远发布,https://mp.weixin.qq.com/s/xcSf1JwIVSFO0_YMRfO95Q,广东省,清远市,英德市,广东省清远英德市青塘集贸市场,113.852803,24.207675,-1
2020-02-05 15:44:41.671681+08,蛇口街道海境界,南方都市报,https://mp.weixin.qq.com/s/KkYpkD4oV997_ZPNRa0vHg,广东省,深圳市,南山区,广东省深圳南山区蛇口街道海境界,113.935267,22.490428,-1
2020-02-05 15:49:37.730111+08,创业社区塞纳河畔,东莞市卫生健康局,https://mp.weixin.qq.com/s/UajXsZ75W5GsdTrscz7S1A,广东省,东莞市,,广东省东莞莞城街道创业社区塞纳河畔,113.74084,23.03381,-1
2020-02-05 15:51:51.78627+08,雅居乐大道1号鹭湖会峰会别墅,惠州日报,https://mp.weixin.qq.com/s/o7hxc0RTqyeOCeVSg4j6xA,广东省,惠州市,惠城区,广东省惠州惠城区雅居乐大道1号鹭湖会峰会别墅,114.451063,23.199173,1
2020-02-05 15:07:54.844408+08,升龙国际小区,腾讯看点,https://ncov.html5.qq.com/community,河南省,郑州市,二七区,河南省郑州市二七区升龙国际小区,113.640085,34.725896,1
2020-02-05 15:42:40.936412+08,琶洲街道保利天悦,广州交通电台,https://mp.weixin.qq.com/s/NuYWXeOOQmghBOoWfs_DaA,广东省,广州市,海珠区,广东省广州海珠区琶洲街道保利天悦,113.382346,23.102612,-1
2020-02-05 15:44:27.800854+08,哈尔滨工业大学（深圳）宿舍楼,南方都市报,https://mp.weixin.qq.com/s/KkYpkD4oV997_ZPNRa0vHg,广东省,深圳市,南山区,广东省深圳南山区哈尔滨工业大学（深圳）宿舍楼,113.967782,22.586612,-1
2020-02-05 15:09:57.342399+08,七里园乡,腾讯看点,https://ncov.html5.qq.com/community,河南省,南阳市,卧龙区,河南省南阳市卧龙区七里园乡,112.577671,33.039003,1
2020-02-05 15:35:27.132402+08,市府名苑小区,腾讯看点,https://ncov.html5.qq.com/community,山东省,枣庄市,市中区,山东省枣庄市市中区市府名苑小区,117.572429,34.854832,3
2020-02-05 15:38:58.965872+08,揽湖苑别墅,腾讯看点,https://ncov.html5.qq.com/community,天津市,天津市,东丽区,天津市东丽区揽湖苑别墅,117.500799,39.179817,3
2020-02-05 15:45:45.562233+08,民治街道金地梅陇镇,南方都市报,https://mp.weixin.qq.com/s/KkYpkD4oV997_ZPNRa0vHg,广东省,深圳市,龙华区,广东省深圳龙华区民治街道金地梅陇镇,114.032226,22.628504,-1
2020-02-05 14:55:59.114291+08,航辉社区,腾讯看点,https://ncov.html5.qq.com/community,福建省,福州市,长乐区,福建省福州市长乐区航城街道航辉社区,119.505316,25.957907,2
2020-02-05 15:42:15.060636+08,兴华街道粤垦路金燕花苑,广州市卫健委,http://wjw.gz.gov.cn/ztzl/xxfyyqfk/yqtb/content/post_5649287.html,广东省,广州市,天河区,广东省广州天河区兴华街道粤垦路金燕花苑,113.328847,23.157339,-1
2020-02-05 14:55:58.279072+08,新厝,腾讯看点,https://ncov.html5.qq.com/community,福建省,莆田市,仙游县,福建省莆田市仙游县枫亭镇铺头村新厝,118.869182,25.612465,-1
2020-02-05 15:18:40.140008+08,苏源大酒店,腾讯看点,https://ncov.html5.qq.com/community,江苏省,泰州市,海陵区,江苏省泰州市姜堰区苏源大酒店,119.910957,32.454061,-1
2020-02-05 15:28:09.763183+08,福华新村,腾讯看点,https://ncov.html5.qq.com/community,广东省,深圳市,福田区,广东省深圳市福田区福华新村,114.071261,22.534497,-1
2020-02-05 15:15:58.425482+08,香溢花城,腾讯看点,https://ncov.html5.qq.com/community,江西省,南昌市,青山湖区,江西省南昌市青山湖区塘山镇香溢花城,115.94842,28.706561,1
2020-02-05 15:17:23.527285+08,徐埠镇,腾讯看点,https://ncov.html5.qq.com/community,江西省,九江市,都昌县,江西省九江市都昌县徐埠镇,116.3188,29.461806,2
2020-02-05 14:56:21.488432+08,万佳国际酒店,腾讯看点,https://ncov.html5.qq.com/community,福建省,泉州市,石狮市,福建省泉州市晋江市金井镇万佳国际酒店,118.619825,24.718693,1
2020-02-05 15:51:59.071338+08,平山街道红岭加德士加油站旁,惠州日报,https://mp.weixin.qq.com/s/o7hxc0RTqyeOCeVSg4j6xA,广东省,惠州市,惠东县,广东省惠州惠东县平山街道红岭加德士加油站旁,114.742082,22.970466,-1
2020-02-05 15:44:55.188646+08,龙田街道号金茂园酒店,南方都市报,https://mp.weixin.qq.com/s/KkYpkD4oV997_ZPNRa0vHg,广东省,深圳市,坪山区,广东省深圳坪山区龙田街道号金茂园酒店,114.35512,22.700237,-1
2020-02-05 15:44:55.814835+08,龙田街道东城大厦维也纳酒店,南方都市报,https://mp.weixin.qq.com/s/KkYpkD4oV997_ZPNRa0vHg,广东省,深圳市,坪山区,广东省深圳坪山区龙田街道东城大厦维也纳酒店,114.394451,22.715026,-1
2020-02-05 15:28:05.478504+08,笔架山公园员工宿舍,腾讯看点,https://ncov.html5.qq.com/community,广东省,深圳市,福田区,广东省深圳市福田区笔架山公园员工宿舍,114.03918,22.541177,-1
2020-02-05 15:52:24.308735+08,青塘建新村委会陈屋村,清远发布,https://mp.weixin.qq.com/s/xcSf1JwIVSFO0_YMRfO95Q,广东省,清远市,英德市,广东省清远英德市青塘建新村委会陈屋村,113.091547,24.18133,-1
2020-02-05 15:42:30.287307+08,江悦酒店,广州市卫健委,http://wjw.gz.gov.cn/ztzl/xxfyyqfk/yqtb/content/post_5650395.html,广东省,广州市,海珠区,广东省广州海珠区江悦酒店,113.247214,23.102417,-1
2020-02-05 15:28:48.442585+08,万豪酒店,腾讯看点,https://ncov.html5.qq.com/community,广东省,深圳市,宝安区,广东省深圳市大鹏新区万豪酒店,113.880671,22.546651,-1
2020-02-05 15:16:54.720236+08,甘舍村,腾讯看点,https://ncov.html5.qq.com/community,江西省,南昌市,新建区,江西省南昌市新建区溪霞镇甘舍村,115.851226,28.848471,1
2020-02-05 14:56:03.052201+08,东湾村,腾讯看点,https://ncov.html5.qq.com/community,福建省,福州市,连江县,福建省福州市连江县马鼻镇东湾村,119.635837,26.375343,2
2020-02-05 15:36:51.014479+08,许家湖镇,腾讯看点,https://ncov.html5.qq.com/community,山东省,临沂市,沂水县,山东省临沂市沂水县许家湖镇,118.638272,35.763065,1
2020-02-05 15:40:56.117127+08,夏港街蓝玉五街,南方日报,https://mp.weixin.qq.com/s/up44O25AgufKgjB_nvGLOQ,广东省,广州市,黄埔区,广东省广州黄埔区夏港街蓝玉五街,113.526957,23.05588,-1
2020-02-05 14:59:02.009589+08,430朝阳村,腾讯看点,https://ncov.html5.qq.com/community,湖南省,株洲市,荷塘区,湖南省株洲市天元区430朝阳村,113.204636,27.877735,1
2020-02-05 15:32:28.183656+08,叠翠峰,腾讯看点,https://ncov.html5.qq.com/community,广东省,广州市,海珠区,广东省广州市南沙区叠翠峰,113.27124,23.084074,-1
2020-02-05 15:31:04.994511+08,南湖高尔夫公寓,腾讯看点,https://ncov.html5.qq.com/community,广东省,广州市,白云区,广东省广州市白云区南湖高尔夫公寓,113.27324,23.15792,-1
2020-02-05 15:49:06.265385+08,西樵镇三胜颐景园,南方都市报,https://mp.weixin.qq.com/s/KkYpkD4oV997_ZPNRa0vHg,广东省,佛山市,南海区,广东省佛山南海区西樵镇三胜颐景园,112.979887,22.96862,1
2020-02-05 15:10:47.561863+08,文馨园,腾讯看点,https://ncov.html5.qq.com/community,河南省,信阳市,浉河区,河南省信阳市浉河区大庆路文馨园,114.088681,32.113576,1
2020-02-05 15:44:15.0957+08,蛇口街道豪方泽公寓,南方都市报,https://mp.weixin.qq.com/s/KkYpkD4oV997_ZPNRa0vHg,广东省,深圳市,南山区,广东省深圳南山区蛇口街道豪方泽公寓,113.934845,22.488644,-1
2020-02-05 15:48:19.543385+08,前山街道银石雅园,南方都市报,https://mp.weixin.qq.com/s/KkYpkD4oV997_ZPNRa0vHg,广东省,珠海市,香洲区,广东省珠海香洲区前山街道银石雅园,113.537679,22.23543,1
2020-02-05 15:15:19.45616+08,居尚酒店,腾讯看点,https://ncov.html5.qq.com/community,江西省,新余市,渝水区,江西省新余市居尚酒店,114.909859,27.822568,1
2020-02-05 15:08:29.32206+08,黄楼东村,腾讯看点,https://ncov.html5.qq.com/community,河南省,商丘市,柘城县,河南省商丘市示范区中州办事处黄楼东村,115.166735,34.033843,1
2020-02-05 15:10:37.944303+08,经典花园,腾讯看点,https://ncov.html5.qq.com/community,河南省,信阳市,浉河区,河南省信阳市浉河区经典花园,114.063192,32.118428,1
2020-02-05 15:31:28.58127+08,维也纳石桥中心店,腾讯看点,https://ncov.html5.qq.com/community,广东省,广州市,番禺区,广东省广州市番禺区市桥街道维也纳石桥中心店,113.366362,22.941132,-1
2020-02-05 14:59:12.569999+08,徐家嘴社区,腾讯看点,https://ncov.html5.qq.com/community,湖南省,常德市,澧县,湖南省常德市澧县澧阳街道徐家嘴社区,111.75306,29.643908,1
2020-02-05 15:17:15.218405+08,永外正街,腾讯看点,https://ncov.html5.qq.com/community,江西省,南昌市,东湖区,江西省南昌市东湖区董家窑街道永外正街,115.907026,28.690715,2
2020-02-05 15:52:29.079971+08,城南海逸华庭,清远发布,https://mp.weixin.qq.com/s/xcSf1JwIVSFO0_YMRfO95Q,广东省,清远市,阳山县,广东省清远阳山县城南海逸华庭,112.636236,24.474716,-1
2020-02-05 15:48:32.161383+08,唐家湾镇旭日湾花园,珠海发布,https://mp.weixin.qq.com/s/niO2D4Y69Z9A_jSQ05fWVw,广东省,珠海市,香洲区,广东省珠海高新区唐家湾镇旭日湾花园,113.592283,22.333358,1
2020-02-05 15:00:28.202139+08,炮台山家属楼,腾讯看点,https://ncov.html5.qq.com/community,湖南省,岳阳市,岳阳楼区,湖南省岳阳市岳阳楼区炮台山家属楼,113.110506,29.368069,1
2020-02-05 15:42:06.074059+08,猎德街猎德复建房,广州市卫健委,http://wjw.gz.gov.cn/ztzl/xxfyyqfk/yqtb/content/post_5649287.html,广东省,广州市,天河区,广东省广州天河区猎德街猎德复建房,113.336928,23.114723,-1
2020-02-05 15:45:56.801333+08,民治街道丰泽湖山庄,南方都市报,https://mp.weixin.qq.com/s/KkYpkD4oV997_ZPNRa0vHg,广东省,深圳市,龙华区,广东省深圳龙华区民治街道丰泽湖山庄,114.052677,22.596216,-1
2020-02-05 15:48:53.235619+08,石湾镇街道碧桂园城市花园,南方都市报,https://mp.weixin.qq.com/s/KkYpkD4oV997_ZPNRa0vHg,广东省,佛山市,禅城区,广东省佛山禅城区石湾镇街道碧桂园城市花园,113.12472,22.98561,1
2020-02-05 15:38:30.891463+08,鲖城镇,腾讯看点,https://ncov.html5.qq.com/community,安徽省,阜阳市,临泉县,安徽省阜阳市临泉县鲖城镇,114.985046,33.079017,1
2020-02-05 15:11:23.926786+08,赤城街道,腾讯看点,https://ncov.html5.qq.com/community,河南省,信阳市,罗山县,河南省信阳市商城县赤城街道,114.536994,32.185811,1
2020-02-05 15:46:51.504367+08,翠香街道御龙山庄,珠海发布,https://mp.weixin.qq.com/s/niO2D4Y69Z9A_jSQ05fWVw,广东省,珠海市,香洲区,广东省珠海香洲区翠香街道御龙山庄,113.554892,22.255262,1
2020-02-05 15:42:33.354862+08,琶洲街道琶洲新村,广州市卫健委,http://wjw.gz.gov.cn/ztzl/xxfyyqfk/yqtb/content/post_5650395.html,广东省,广州市,海珠区,广东省广州海珠区琶洲街道琶洲新村,113.384056,23.100982,-1
2020-02-05 15:15:07.476399+08,江山御景,腾讯看点,https://ncov.html5.qq.com/community,江西省,新余市,渝水区,江西省新余市江山御景,114.952896,27.823603,2
2020-02-05 15:18:05.721506+08,城山镇,腾讯看点,https://ncov.html5.qq.com/community,江西省,九江市,湖口县,江西省九江市湖口县城山镇,116.262411,29.597945,2
2020-02-05 15:37:51.405266+08,王家坝镇,腾讯看点,https://ncov.html5.qq.com/community,安徽省,阜阳市,阜南县,安徽省阜阳市阜南县王家坝镇,115.632961,32.416879,2
2020-02-05 15:46:10.166313+08,上沙东村八巷,南方都市报,https://mp.weixin.qq.com/s/KkYpkD4oV997_ZPNRa0vHg,广东省,深圳市,福田区,广东省深圳福田区上沙东村八巷,114.032074,22.5215,-1
2020-02-05 15:12:02.730768+08,沙土乡贯早村,腾讯看点,https://ncov.html5.qq.com/community,江西省,新余市,渝水区,江西省新余市渝水区沙土乡贯早村,114.941856,27.816286,1
2020-02-05 14:55:13.636316+08,百安坝街道,腾讯看点,https://ncov.html5.qq.com/community,重庆市,重庆市,万州区,重庆市万州区百安坝街道,108.449774,30.759649,2
2020-02-05 15:16:18.567887+08,益康花园,腾讯看点,https://ncov.html5.qq.com/community,江西省,南昌市,进贤县,江西省南昌市进贤县李渡镇益康花园,116.179961,28.22493,1
2020-02-05 15:30:51.269201+08,鹤龙街道乐得花园,腾讯看点,https://ncov.html5.qq.com/community,广东省,广州市,白云区,广东省广州市白云区鹤龙街道乐得花园,113.275258,23.22253,-1
2020-02-05 15:46:00.490823+08,八卦四路意馨居,深圳大件事,https://mp.weixin.qq.com/s/QxB_8cidgtnMyYPLYRhuiA,广东省,深圳市,福田区,广东省深圳福田区八卦四路意馨居,114.101158,22.564495,-1
2020-02-05 15:36:30.484371+08,黄金时代小区,腾讯看点,https://ncov.html5.qq.com/community,山东省,济南市,历下区,山东省济南市高新区黄金时代小区,117.131103,36.670064,-1
2020-02-05 15:08:45.538649+08,杨集镇,腾讯看点,https://ncov.html5.qq.com/community,河南省,商丘市,民权县,河南省商丘市夏邑县杨集镇,115.13893,34.7492,1
2020-02-05 15:10:06.130484+08,羊山1街,腾讯看点,https://ncov.html5.qq.com/community,河南省,信阳市,平桥区,河南省信阳市羊山新区羊山1街,114.083137,32.136092,1
2020-02-05 15:09:39.379751+08,汉冶路,腾讯看点,https://ncov.html5.qq.com/community,河南省,南阳市,,河南省南阳市宛城区汉冶路,112.534279,33.013828,1
2020-02-05 15:48:21.079062+08,吉大街道绿茵豪庭,南方都市报,https://mp.weixin.qq.com/s/KkYpkD4oV997_ZPNRa0vHg,广东省,珠海市,香洲区,广东省珠海香洲区吉大街道绿茵豪庭,113.584378,22.248916,3
2020-02-05 14:58:21.020205+08,碧桂园,腾讯看点,https://ncov.html5.qq.com/community,湖南省,株洲市,荷塘区,湖南省株洲市云龙示范区碧桂园,113.15983,27.897113,1
2020-02-05 15:18:13.473673+08,鲁溪镇,腾讯看点,https://ncov.html5.qq.com/community,江西省,九江市,武宁县,江西省九江市武宁县鲁溪镇,115.238423,29.433479,1
2020-02-05 14:54:14.459663+08,白龙花园,腾讯看点,https://ncov.html5.qq.com/community,重庆市,重庆市,铜梁区,重庆市铜梁区巴川街道白龙花园,106.057674,29.823836,1
2020-02-05 15:15:56.535149+08,赵坊村,腾讯看点,https://ncov.html5.qq.com/community,江西省,南昌市,青山湖区,江西省南昌市青山湖区罗家镇赵坊村,116.018258,28.639048,1
2020-02-05 15:07:42.624487+08,白寨镇,腾讯看点,https://ncov.html5.qq.com/community,河南省,郑州市,新密市,河南省郑州市新密市白寨镇,113.556737,34.584509,1
2020-02-05 15:17:00.33592+08,保集半岛,腾讯看点,https://ncov.html5.qq.com/community,江西省,南昌市,南昌县,江西省南昌市南昌县东新乡保集半岛,115.881384,28.587635,1
2020-02-05 15:07:51.954842+08,长江一号小区,腾讯看点,https://ncov.html5.qq.com/community,河南省,郑州市,二七区,河南省郑州市二七区长江一号小区,113.659398,34.708197,2
2020-02-05 15:15:52.302695+08,昌东镇,腾讯看点,https://ncov.html5.qq.com/community,江西省,南昌市,南昌县,江西省南昌市高新技术产业开发区昌东镇,116.016753,28.655991,1
2020-02-05 15:07:56.394686+08,北福华小区,腾讯看点,https://ncov.html5.qq.com/community,河南省,郑州市,二七区,河南省郑州市二七区北福华小区,113.654895,34.731282,1
2020-02-05 15:07:43.246114+08,天伦庄园,腾讯看点,https://ncov.html5.qq.com/community,河南省,郑州市,惠济区,河南省郑州市惠济区新城街道天伦庄园,113.617432,34.864079,1
